name,food_stamps,median_earnings,state,county,tract
"Census Tract 6905, Cook County, Illinois",125,20380,17,031,690500
"Census Tract 6910, Cook County, Illinois",225,35729,17,031,691000
"Census Tract 7104, Cook County, Illinois",554,28294,17,031,710400
"Census Tract 7404, Cook County, Illinois",83,50254,17,031,740400
"Census Tract 7708, Cook County, Illinois",230,34545,17,031,770800
"Census Tract 8008, Cook County, Illinois",15,53375,17,031,800800
"Census Tract 810, Cook County, Illinois",773,43859,17,031,081000
"Census Tract 304, Cook County, Illinois",281,36806,17,031,030400
"Census Tract 309, Cook County, Illinois",143,54815,17,031,030900
"Census Tract 319, Cook County, Illinois",81,37727,17,031,031900
"Census Tract 502, Cook County, Illinois",151,64871,17,031,050200
"Census Tract 8116, Cook County, Illinois",220,34326,17,031,811600
"Census Tract 8118, Cook County, Illinois",230,35422,17,031,811800
"Census Tract 8144, Cook County, Illinois",425,27602,17,031,814400
"Census Tract 8157.02, Cook County, Illinois",171,41481,17,031,815702
"Census Tract 8158, Cook County, Illinois",39,53654,17,031,815800
"Census Tract 8161, Cook County, Illinois",292,42043,17,031,816100
"Census Tract 8, Whiteside County, Illinois",96,31224,17,195,000800
"Census Tract 17, Whiteside County, Illinois",376,24541,17,195,001700
"Census Tract 4, Whiteside County, Illinois",51,39255,17,195,000400
"Census Tract 5, Whiteside County, Illinois",109,31707,17,195,000500
"Census Tract 13, Whiteside County, Illinois",155,27552,17,195,001300
"Census Tract 16, Whiteside County, Illinois",378,22567,17,195,001600
"Census Tract 3, Whiteside County, Illinois",203,28565,17,195,000300
"Census Tract 1, Whiteside County, Illinois",64,32214,17,195,000100
"Census Tract 6, Whiteside County, Illinois",101,30196,17,195,000600
"Census Tract 9, Whiteside County, Illinois",154,27708,17,195,000900
"Census Tract 11, Whiteside County, Illinois",373,31658,17,195,001100
"Census Tract 12, Whiteside County, Illinois",336,26151,17,195,001200
"Census Tract 15, Whiteside County, Illinois",205,26556,17,195,001500
"Census Tract 18, Whiteside County, Illinois",69,39070,17,195,001800
"Census Tract 10.01, Adams County, Illinois",207,36880,17,001,001001
"Census Tract 11, Adams County, Illinois",347,33585,17,001,001100
"Census Tract 104, Adams County, Illinois",44,36800,17,001,010400
"Census Tract 10.02, Adams County, Illinois",82,33287,17,001,001002
"Census Tract 2.01, Adams County, Illinois",107,26972,17,001,000201
"Census Tract 8820, Will County, Illinois",371,19107,17,197,882000
"Census Tract 8832.06, Will County, Illinois",211,31189,17,197,883206
"Census Tract 8831, Will County, Illinois",350,22636,17,197,883100
"Census Tract 8838.04, Will County, Illinois",137,37237,17,197,883804
"Census Tract 207, Williamson County, Illinois",472,34784,17,199,020700
"Census Tract 211, Williamson County, Illinois",383,22950,17,199,021100
"Census Tract 208, Williamson County, Illinois",283,32176,17,199,020800
"Census Tract 209, Williamson County, Illinois",193,36580,17,199,020900
"Census Tract 206, Williamson County, Illinois",202,27378,17,199,020600
"Census Tract 212, Williamson County, Illinois",383,31373,17,199,021200
"Census Tract 203, Williamson County, Illinois",124,34846,17,199,020300
"Census Tract 214, Williamson County, Illinois",113,35988,17,199,021400
"Census Tract 201, Williamson County, Illinois",295,27802,17,199,020100
"Census Tract 205, Williamson County, Illinois",310,25644,17,199,020500
"Census Tract 204, Williamson County, Illinois",431,26241,17,199,020400
"Census Tract 210, Williamson County, Illinois",532,29447,17,199,021000
"Census Tract 213, Williamson County, Illinois",118,35252,17,199,021300
"Census Tract 603, Clark County, Illinois",397,27924,17,023,060300
"Census Tract 604, Clark County, Illinois",85,26875,17,023,060400
"Census Tract 601, Clark County, Illinois",177,34960,17,023,060100
"Census Tract 602, Clark County, Illinois",316,30011,17,023,060200
"Census Tract 9520, Douglas County, Illinois",118,30464,17,041,952000
"Census Tract 9523, Douglas County, Illinois",120,30696,17,041,952300
"Census Tract 9521, Douglas County, Illinois",120,31141,17,041,952100
"Census Tract 9522, Douglas County, Illinois",261,30491,17,041,952200
"Census Tract 9524, Douglas County, Illinois",193,29764,17,041,952400
"Census Tract 1506, Cook County, Illinois",105,31633,17,031,150600
"Census Tract 8151, Cook County, Illinois",310,30979,17,031,815100
"Census Tract 8181, Cook County, Illinois",73,40994,17,031,818100
"Census Tract 8294.01, Cook County, Illinois",157,20625,17,031,829401
"Census Tract 408, Cook County, Illinois",28,50208,17,031,040800
"Census Tract 2229, Cook County, Illinois",72,23850,17,031,222900
"Census Tract 302, Cook County, Illinois",37,40201,17,031,030200
"Census Tract 611, Cook County, Illinois",4,52614,17,031,061100
"Census Tract 2832, Cook County, Illinois",114,50611,17,031,283200
"Census Tract 4914, Cook County, Illinois",525,16596,17,031,491400
"Census Tract 5502, Cook County, Illinois",83,39716,17,031,550200
"Census Tract 8274, Cook County, Illinois",675,16897,17,031,827400
"Census Tract 308, Cook County, Illinois",99,53179,17,031,030800
"Census Tract 505, Cook County, Illinois",24,52028,17,031,050500
"Census Tract 6304, Cook County, Illinois",555,20770,17,031,630400
"Census Tract 6703, Cook County, Illinois",129,15908,17,031,670300
"Census Tract 6810, Cook County, Illinois",625,17013,17,031,681000
"Census Tract 7102, Cook County, Illinois",686,20976,17,031,710200
"Census Tract 7703, Cook County, Illinois",121,41811,17,031,770300
"Census Tract 8030.07, Cook County, Illinois",87,51865,17,031,803007
"Census Tract 8164.02, Cook County, Illinois",232,25628,17,031,816402
"Census Tract 3514, Cook County, Illinois",497,15804,17,031,351400
"Census Tract 4212, Cook County, Illinois",252,30109,17,031,421200
"Census Tract 4912, Cook County, Illinois",212,24266,17,031,491200
"Census Tract 8054.01, Cook County, Illinois",100,40842,17,031,805401
"Census Tract 3501, Cook County, Illinois",82,41784,17,031,350100
"Census Tract 627, Cook County, Illinois",37,60094,17,031,062700
"Census Tract 8036.06, Cook County, Illinois",420,26843,17,031,803606
"Census Tract 8016.05, Cook County, Illinois",45,82588,17,031,801605
"Census Tract 6707, Cook County, Illinois",159,25703,17,031,670700
"Census Tract 7, Adams County, Illinois",290,20098,17,001,000700
"Census Tract 8, Adams County, Illinois",483,22972,17,001,000800
"Census Tract 5, Adams County, Illinois",248,23164,17,001,000500
"Census Tract 101, Adams County, Illinois",134,33400,17,001,010100
"Census Tract 6, Adams County, Illinois",147,28841,17,001,000600
"Census Tract 9, Adams County, Illinois",168,22786,17,001,000900
"Census Tract 4, Adams County, Illinois",542,25893,17,001,000400
"Census Tract 103, Adams County, Illinois",213,32229,17,001,010300
"Census Tract 105, Adams County, Illinois",19,38309,17,001,010500
"Census Tract 2.02, Adams County, Illinois",169,28386,17,001,000202
"Census Tract 106, Adams County, Illinois",191,32232,17,001,010600
"Census Tract 1, Adams County, Illinois",203,34480,17,001,000100
"Census Tract 102, Adams County, Illinois",154,30458,17,001,010200
"Census Tract 9005, Clinton County, Illinois",398,27266,17,027,900500
"Census Tract 9001, Clinton County, Illinois",140,38101,17,027,900100
"Census Tract 9003, Clinton County, Illinois",158,31854,17,027,900300
"Census Tract 8288.01, Cook County, Illinois",84,40712,17,031,828801
"Census Tract 8292, Cook County, Illinois",287,25585,17,031,829200
"Census Tract 8293.01, Cook County, Illinois",209,34550,17,031,829301
"Census Tract 8043.08, Cook County, Illinois",170,40214,17,031,804308
"Census Tract 8037.02, Cook County, Illinois",114,49838,17,031,803702
"Census Tract 8041.08, Cook County, Illinois",117,57396,17,031,804108
"Census Tract 8041.09, Cook County, Illinois",43,58625,17,031,804109
"Census Tract 8043.09, Cook County, Illinois",95,36470,17,031,804309
"Census Tract 8043.10, Cook County, Illinois",180,46380,17,031,804310
"Census Tract 8043.11, Cook County, Illinois",187,43975,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",145,42135,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",202,31443,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",237,27389,17,031,804405
"Census Tract 8044.06, Cook County, Illinois",187,27955,17,031,804406
"Census Tract 8045.06, Cook County, Illinois",75,44009,17,031,804506
"Census Tract 8045.07, Cook County, Illinois",120,52199,17,031,804507
"Census Tract 8045.08, Cook County, Illinois",145,29101,17,031,804508
"Census Tract 8045.09, Cook County, Illinois",123,30347,17,031,804509
"Census Tract 8045.10, Cook County, Illinois",314,24721,17,031,804510
"Census Tract 8045.11, Cook County, Illinois",135,27129,17,031,804511
"Census Tract 8046.08, Cook County, Illinois",58,44866,17,031,804608
"Census Tract 8046.09, Cook County, Illinois",59,52117,17,031,804609
"Census Tract 8046.10, Cook County, Illinois",42,50903,17,031,804610
"Census Tract 8046.11, Cook County, Illinois",110,53246,17,031,804611
"Census Tract 8047.13, Cook County, Illinois",121,60557,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",54,37361,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",161,33320,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",143,38839,17,031,804716
"Census Tract 8061.03, Cook County, Illinois",63,44119,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",670,29942,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",182,45073,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",226,38340,17,031,806202
"Census Tract 8123.01, Cook County, Illinois",70,65355,17,031,812301
"Census Tract 8123.02, Cook County, Illinois",31,60139,17,031,812302
"Census Tract 8128.01, Cook County, Illinois",267,54757,17,031,812801
"Census Tract 8128.02, Cook County, Illinois",92,50144,17,031,812802
"Census Tract 8133.01, Cook County, Illinois",277,24869,17,031,813301
"Census Tract 8133.02, Cook County, Illinois",235,24000,17,031,813302
"Census Tract 8137.01, Cook County, Illinois",412,20103,17,031,813701
"Census Tract 8137.02, Cook County, Illinois",261,23929,17,031,813702
"Census Tract 8138.01, Cook County, Illinois",182,23268,17,031,813801
"Census Tract 8138.02, Cook County, Illinois",413,24243,17,031,813802
"Census Tract 8206.03, Cook County, Illinois",440,32247,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",323,25314,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",418,27171,17,031,820605
"Census Tract 8439, Cook County, Illinois",531,40104,17,031,843900
"Census Tract 9800, Cook County, Illinois",0,-666666666,17,031,980000
"Census Tract 9801, Cook County, Illinois",0,-666666666,17,031,980100
"Census Tract 9900, Cook County, Illinois",0,-666666666,17,031,990000
"Census Tract 8801, Crawford County, Illinois",127,38375,17,033,880100
"Census Tract 8802, Crawford County, Illinois",144,31305,17,033,880200
"Census Tract 8803, Crawford County, Illinois",183,26884,17,033,880300
"Census Tract 8804, Crawford County, Illinois",306,30167,17,033,880400
"Census Tract 8805, Crawford County, Illinois",148,25775,17,033,880500
"Census Tract 8806, Crawford County, Illinois",116,34074,17,033,880600
"Census Tract 10.01, DeKalb County, Illinois",850,13199,17,037,001001
"Census Tract 10.02, DeKalb County, Illinois",613,8273,17,037,001002
"Census Tract 22, DeKalb County, Illinois",58,3571,17,037,002200
"Census Tract 8403.03, DuPage County, Illinois",288,30868,17,043,840303
"Census Tract 8403.04, DuPage County, Illinois",127,45153,17,043,840304
"Census Tract 8407.03, DuPage County, Illinois",191,31516,17,043,840703
"Census Tract 8407.04, DuPage County, Illinois",226,30629,17,043,840704
"Census Tract 8407.05, DuPage County, Illinois",53,48889,17,043,840705
"Census Tract 8407.06, DuPage County, Illinois",30,33565,17,043,840706
"Census Tract 8409.04, DuPage County, Illinois",237,27444,17,043,840904
"Census Tract 8409.06, DuPage County, Illinois",169,30000,17,043,840906
"Census Tract 8409.07, DuPage County, Illinois",202,35117,17,043,840907
"Census Tract 8409.08, DuPage County, Illinois",203,32500,17,043,840908
"Census Tract 8409.10, DuPage County, Illinois",278,27544,17,043,840910
"Census Tract 8409.11, DuPage County, Illinois",53,34288,17,043,840911
"Census Tract 8410.03, DuPage County, Illinois",137,35781,17,043,841003
"Census Tract 8410.04, DuPage County, Illinois",64,42813,17,043,841004
"Census Tract 8411.09, DuPage County, Illinois",125,36526,17,043,841109
"Census Tract 8411.10, DuPage County, Illinois",46,42404,17,043,841110
"Census Tract 8411.11, DuPage County, Illinois",77,42326,17,043,841111
"Census Tract 306.03, Cook County, Illinois",311,31635,17,031,030603
"Census Tract 306.04, Cook County, Illinois",317,33661,17,031,030604
"Census Tract 307.01, Cook County, Illinois",132,31646,17,031,030701
"Census Tract 307.02, Cook County, Illinois",28,62438,17,031,030702
"Census Tract 307.03, Cook County, Illinois",417,41929,17,031,030703
"Census Tract 307.06, Cook County, Illinois",259,41125,17,031,030706
"Census Tract 315.01, Cook County, Illinois",691,26314,17,031,031501
"Census Tract 315.02, Cook County, Illinois",910,22243,17,031,031502
"Census Tract 402.01, Cook County, Illinois",170,40999,17,031,040201
"Census Tract 402.02, Cook County, Illinois",474,31377,17,031,040202
"Census Tract 404.01, Cook County, Illinois",44,51705,17,031,040401
"Census Tract 404.02, Cook County, Illinois",140,57849,17,031,040402
"Census Tract 619.01, Cook County, Illinois",105,46900,17,031,061901
"Census Tract 619.02, Cook County, Illinois",131,50913,17,031,061902
"Census Tract 633.01, Cook County, Illinois",154,51935,17,031,063301
"Census Tract 8803.09, Will County, Illinois",12,72000,17,197,880309
"Census Tract 8803.10, Will County, Illinois",82,55525,17,197,880310
"Census Tract 8803.12, Will County, Illinois",78,74188,17,197,880312
"Census Tract 8803.13, Will County, Illinois",88,56644,17,197,880313
"Census Tract 8803.14, Will County, Illinois",81,60370,17,197,880314
"Census Tract 8804.08, Will County, Illinois",203,36860,17,197,880408
"Census Tract 8804.10, Will County, Illinois",317,40688,17,197,880410
"Census Tract 8804.11, Will County, Illinois",75,43702,17,197,880411
"Census Tract 8804.12, Will County, Illinois",101,45881,17,197,880412
"Census Tract 8804.14, Will County, Illinois",36,42950,17,197,880414
"Census Tract 8804.15, Will County, Illinois",261,38506,17,197,880415
"Census Tract 8833.07, Will County, Illinois",79,42139,17,197,883307
"Census Tract 8834.01, Will County, Illinois",265,30887,17,197,883401
"Census Tract 8834.02, Will County, Illinois",99,29185,17,197,883402
"Census Tract 8835.07, Will County, Illinois",52,42361,17,197,883507
"Census Tract 8835.09, Will County, Illinois",111,43952,17,197,883509
"Census Tract 8835.10, Will County, Illinois",39,48523,17,197,883510
"Census Tract 7706.02, Cook County, Illinois",239,26682,17,031,770602
"Census Tract 7709.01, Cook County, Illinois",106,42000,17,031,770901
"Census Tract 7709.02, Cook County, Illinois",81,40755,17,031,770902
"Census Tract 8020.03, Cook County, Illinois",30,43886,17,031,802003
"Census Tract 8020.04, Cook County, Illinois",254,32218,17,031,802004
"Census Tract 8235, Cook County, Illinois",384,26106,17,031,823500
"Census Tract 8215, Cook County, Illinois",296,28883,17,031,821500
"Census Tract 8218, Cook County, Illinois",144,40556,17,031,821800
"Census Tract 8234, Cook County, Illinois",386,30076,17,031,823400
"Census Tract 8237.02, Cook County, Illinois",202,35807,17,031,823702
"Census Tract 8250, Cook County, Illinois",304,30923,17,031,825000
"Census Tract 8262.01, Cook County, Illinois",339,36723,17,031,826201
"Census Tract 8263.01, Cook County, Illinois",289,32065,17,031,826301
"Census Tract 8412.08, DuPage County, Illinois",199,32099,17,043,841208
"Census Tract 8412.09, DuPage County, Illinois",74,45664,17,043,841209
"Census Tract 8412.10, DuPage County, Illinois",168,36208,17,043,841210
